isrun,idmachine,namemachine,nameeng,sizemachine,capacity,Power,point,model,nummachine,usejob,capability,manufacturer,machineinclude,genration,energy,create_date,create_by,update_date,update_by,division,machinegroupid,fis_refcode,out
1377,KI1-EM-LVC-0031,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง A 3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1378,KI1-EM-LVC-0032,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง A 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1379,KI1-EM-LVC-0033,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง A 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1380,KI1-EM-LVC-0034,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลืองแอฟฟิเนต 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1381,KI1-EM-LVC-0035,สายส่งมอเตอร์ปั๊มน้ำเหลืองแอฟฟิเนต,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1382,KI1-EM-LVC-0036,สายส่งมอเตอร์สายพานยางลำเลียงน้ำตาลใต้หม้อปั่น A,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1383,KI1-EM-LVC-0037,สายส่งมอเตอร์สายพานลำเลียงน้ำตาลใต้หม้อปั่น ยาว A-B,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1384,KI1-EM-LVC-0038,สายส่งมอเตอร์สายพานลำเลียงน้ำตาลใต้หม้อปั่น ยาว B,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1385,KI1-EM-LVC-0039,สายส่งมอเตอร์ชุดขับใบกวนน้ำเหลือง  A,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1386,KI1-EM-LVC-0040,สายส่งมอเตอร์ชุดขับใบกวนน้ำเหลืองแอฟฟิเนต,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1387,KI1-EM-LVC-0041,สายส่งมอเตอร์ชุดขับใบกวนปูนขาว  1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1388,KI1-EM-LVC-0042,สายส่งมอเตอร์ชุดขับใบกวนปูนขาว  2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1389,KI1-EM-LVC-0043,สายส่งมอเตอร์ชุดขับใบกวนน้ำเหลืองใส B1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1390,KI1-EM-LVC-0044,สายส่งมอเตอร์ชุดขับใบกวนน้ำเหลืองข้น B2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1391,KI1-EM-LVC-0045,สายส่งมอเตอร์ชุดขับใบกวนน้ำเหลืองข้น B3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1392,KI1-EM-LVC-0046,สายส่งมอเตอร์ชุดขับใบกวนแมคม่า  1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1393,KI1-EM-LVC-0047,สายส่งมอเตอร์ชุดขับใบกวนแมคม่า 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1394,KI1-EM-LVC-0048,สายส่งมอเตอร์ชุดขับใบกวนแมคม่า 3 ( นอนใหม่ ),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1395,KI1-EM-LVC-0053,สายส่งมอเตอร์ชุดขับใบกวนถังละลายน้ำตาล R,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1396,KI1-EM-LVC-0054,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R1-1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1397,KI1-EM-LVC-0055,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R1-2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1398,KI1-EM-LVC-0056,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R2-1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1399,KI1-EM-LVC-0057,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R2-2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1400,KI1-EM-LVC-0058,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R3-1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1401,KI1-EM-LVC-0059,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R3-2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1402,KI1-EM-LVC-0060,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง R4-4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1403,KI1-EM-LVC-0061,สายส่งมอเตอร์ปั๊มน้ำเหลือง R1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1404,KI1-EM-LVC-0063,สายส่งมอเตอร์ปั้มแวคคั่ม R-2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1405,KI1-EM-LVC-0064,สายส่งมอเตอร์ปั้มแวคคั่ม R-3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1406,KI1-EM-LVC-0065,สายส่งมอเตอร์ป. น้ำเหลือง B ถังตั้งใหญ่,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1407,KI1-EM-LVC-0066,สายส่งมอเตอร์ปั้มแวคคั่ม R-1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1408,KI1-EM-LVC-0067,สายส่งมอเตอร์ปั้มหอยโข่งน้ำร้อนหม้อเคี่ยว R,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1409,KI1-EM-LVC-0068,สายส่งมอเตอร์ปั้มหอยโข่งน้ำร้อนหม้อเคี่ยว C,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1410,KI1-EM-LVC-0069,สายส่งมอเตอร์ปั้มแวคคั่ม C-R,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1411,KI1-EM-LVC-0070,สายส่งมอเตอร์ปั้มแวคคั่ม R-4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1412,KI1-EM-LVC-0071,สายส่งมอเตอร์ปั้มแวคคั่ม C-3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1413,KI1-EM-LVC-0072,สายส่งมอเตอร์ปั้มแวคคั่ม C-4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1414,KI1-EM-LVC-0073,สายส่งมอเตอร์ปั้มแวคคั่ม หม้อนอน,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1415,KI1-EM-LVC-0074,สายส่งมอเตอร์ปั้มแมสิควิท C ขึ้นถังกวนตั้ง 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1416,KI1-EM-LVC-0075,สายส่งมอเตอร์ปั้มแมสิควิท C ขึ้นถังกวนตั้ง 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1417,KI1-EM-LVC-0076,สายส่งมอเตอร์ปั้มหอยโข่งถังละลายน้ำตาล Re-Malt,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1418,KI1-EM-LVC-0077,สายส่งมอเตอร์ชุดขับใบกวนถังละลายน้ำตาล,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1419,KI1-EM-LVC-0078,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง B ถังตั้งถังใหญ่ 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1420,KI1-EM-LVC-0079,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง C ส่งถังเก็บนอก,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1421,KI1-EM-LVC-0080,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง C ส่งถังเก็บนอก ,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1422,KI1-EM-LVC-0081,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง C ขึ้นผสมหม้อเคี่ยว 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1423,KI1-EM-LVC-0082,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง C ขึ้นเครื่องเครื่องชั่ง 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1424,KI1-EM-LVC-0083,สายส่งมอเตอร์ปั้มเฟืองน้ำเหลือง C ขึ้นเครื่องเครื่องชั่ง 3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1425,KI1-EM-LVC-0084,สายส่งมอเตอร์ปั้มแมกม่า  C 2 - 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1426,KI1-EM-LVC-0085,สายส่งมอเตอร์ปั้มแมกม่า  C 2 - 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1427,KI1-EM-LVC-0086,สายส่งมอเตอร์ปั้มหอยโข่งน้ำร้อนใต้หม้อปั่น,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1428,KI1-EM-LVC-0087,สายส่งมอเตอร์ปั้มแมกม่า  C 1 - 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1429,KI1-EM-LVC-0088,สายส่งมอเตอร์ปั้มแมกม่า  C 1 - 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1430,KI1-EM-LVC-0089,สายส่งมอเตอร์ชุดขับรางกวนแมสควิส C 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1431,KI1-EM-LVC-0090,สายส่งมอเตอร์ชุดขับรางกวนแมสควิส C 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1432,KI1-EM-LVC-0091,สายส่งมอเตอร์สกูรขับน้ำตาลใต้หม้อปั่น C1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1433,KI1-EM-LVC-0092,สายส่งมอเตอร์สกูรขับน้ำตาลใต้หม้อปั่น C2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1434,KI1-EM-LVC-0093,สายส่งมอเตอร์สกูรขับน้ำตาลใต้หม้อปั่น C3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1435,KI1-EM-LVC-0094,สายส่งมอเตอร์สกูรขับน้ำตาลใต้หม้อปั่น C4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1436,KI1-EM-LVC-0095,สายส่งมอเตอร์ชุดขับถังใบกวนน้ำเหลือง C,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1437,KI1-EM-LVC-0096,สายส่งมอเตอร์ปั้มแมสิควิท C ออกถังกวนตั้ง 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1438,KI1-EM-LVC-0097,สายส่งมอเตอร์ปั้มแมสิควิท C ออกถังกวนตั้ง 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1439,KI1-EM-LVC-0098,สายส่งมอเตอร์ปั๊มน้ำร้อนหม้อเคี่ยวถังนอก 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1440,KI1-EM-LVC-0099,สายส่งมอเตอร์รางกวนหัวหม้อปั้น  A  1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1441,KI1-EM-LVC-0100,สายส่งมอเตอร์รางกวนหัวหม้อปั่น  A  2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1442,KI1-EM-LVC-0101,สายส่งมอเตอร์รางกวนหัวหม้อปั่น  B,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1443,KI1-EM-LVC-0102,สายส่งมอเตอร์รางกวนหัวหม้อปั่น  C  1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1444,KI1-EM-LVC-0103,สายส่งมอเตอร์รางกวนหัวหม้อปั่น  C  2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1445,KI1-EM-LVC-0104,สายส่งมอเตอร์รางกวนหัวหม้อปั่น   R 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1446,KI1-EM-LVC-0105,สายส่งมอเตอร์รางกวนหัวหม้อปั่น  R 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1447,KI1-EM-LVC-0106,สายส่งมอเตอร์ชุดขับสายพานยางลำเลียงน้ำตาลใต้ตาชั่ง 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1448,KI1-EM-LVC-0107,สายส่งมอเตอร์ชุดขับรางกวนละลายแอฟฟิเนต,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1449,KI1-EM-LVC-0108,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว A1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1450,KI1-EM-LVC-0109,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  A2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1451,KI1-EM-LVC-0110,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  A3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1452,KI1-EM-LVC-0111,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  B1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1453,KI1-EM-LVC-0112,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  B2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1454,KI1-EM-LVC-0113,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  B3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1455,KI1-EM-LVC-0114,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  B4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1456,KI1-EM-LVC-0115,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  R1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1457,KI1-EM-LVC-0116,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  R2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1458,KI1-EM-LVC-0117,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  R3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1459,KI1-EM-LVC-0118,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  R4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1460,KI1-EM-LVC-0119,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  C1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1461,KI1-EM-LVC-0120,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  C2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1462,KI1-EM-LVC-0121,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  C3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1463,KI1-EM-LVC-0122,สายส่งมอเตอร์รางกวนใต้หม้อเคี่ยว  C4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1464,KI1-EM-LVC-0123,สายส่งมอเตอร์ปั้มหอยโข่งน้ำร้อนหม้อปั่น C,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1465,KI1-EM-LVC-0124,สายส่งมอเตอร์พัดลมเป่าหัวหม้อปั่น A - R,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1466,KI1-EM-LVC-0125,สายส่งมอเตอร์ปั้มแมสิควิท C กลางถังกวนตั้ง 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1467,KI1-EM-LVC-0126,สายส่งมอเตอร์ปั้มแมสิควิท C กลางถังกวนตั้ง 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1468,KI1-EM-LVC-0127,สายส่งมอเตอร์ชุดขับกระพ้อน้ำตาล  A ขึ้นตราชั่ง,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1469,KI1-EM-LVC-0128,สายส่งมอเตอร์ชุดขับกระพ้อน้ำตาล  B,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1470,KI1-EM-LVC-0129,สายส่งมอเตอร์ชุดขับกระพ้อน้ำตาล 3 ( A - B),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1471,KI1-EM-LVC--0132,สายส่งมอเตอร์ชุดขับถังกวนเชื้อแม็กม่า C  (ถังนอน 2),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1472,KI1-EM-LVC-0133,สายส่งมอเตอร์ชุดขับถังกวนเชื้อแม็กม่า A  (ถังนอน),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1473,KI1-EM-LVC-0134,สายส่งมอเตอร์ปั้มหอยโข่งน้ำเหลือง A ถังตั้งใหญ่ 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1474,KI1-EM-LVC-0135,สายส่งมอเตอร์ชุดขับถังกวนเชื้อแม็กม่า B  (ถังนอน),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1475,KI1-EM-LVC-0136,สายส่งมอเตอร์ชุดขับถังกวนเชื้อแม็กม่า C  (ถังนอน 1 ),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1476,KI1-EM-LVC-0137,สายส่งมอเตอร์ปั้มหอยโข่งน้ำร้อนบริการ 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1477,KI1-EM-LVC-0138 ,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว A1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1478,KI1-EM-LVC-0139 ,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว A1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1479,KI1-EM-LVC-0140,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว A3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1480,KI1-EM-LVC-0141,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว B1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1481,KI1-EM-LVC-0142,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว B2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1482,KI1-EM-LVC-0143,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว B3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1483,KI1-EM-LVC-0144,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว B4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1484,KI1-EM-LVC-0145,สายส่งมอเตอร์ชุดขับกระพ้อน้ำตาล B ขึ้นตราชั่ง,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1485,KI1-EM-LVC-0149,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว R1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1486,KI1-EM-LVC-0150,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว R2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1487,KI1-EM-LVC-0151,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว R3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
1488,KI1-EM-LVC-0152,สายส่งมอเตอร์ชุดขับใบกวนหัวหม้อเคี่ยว R4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
