id,idmachine,orders,name,unit,idproduct,w3,m1,m3,y1,y2,y3,oh,create_date,create_by,update_date,update_by,number,no
,KI2-EM-ACM-1220,26, Rating plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-1220,27, Lubrication plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-1220,28," Grease nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1220,29," Grease nipple, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1220,30," SPM nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,1, Stator frame,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,2," End shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,3," Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,4," End shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,5," Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,6, Rotor with shaft,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,7," Key, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,8, Terminal Box,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,9, Terminal Board,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,10, Intermediate flange,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,11, Screws for terminal box cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,12," Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,13," Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,14," Bearing, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,15," Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,16, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,17," Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,18," Seal, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,19, Wave spring,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,20," Valve disc, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,21," Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,22, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,23, Fan,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,24, Fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,25, Screws for fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,26, Rating plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,27, Lubrication plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,28," Grease nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,29," Grease nipple, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1225,30," SPM nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,1, Stator frame,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,2," End shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,3," Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,4," End shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,5," Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,6, Rotor with shaft,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,7," Key, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,8, Terminal Box,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,9, Terminal Board,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,10, Intermediate flange,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,11, Screws for terminal box cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,12," Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,13," Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,14," Bearing, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,15," Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,16, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,17," Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,18," Seal, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,19, Wave spring,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,20," Valve disc, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,21," Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,22, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,23, Fan,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,24, Fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,25, Screws for fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,26, Rating plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,27, Lubrication plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,28," Grease nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,29," Grease nipple, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-2225,30," SPM nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,1, Stator frame,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,2," End shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,3," Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,4," End shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,5," Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,6, Rotor with shaft,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,7," Key, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,8, Terminal Box,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,9, Terminal Board,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,10, Intermediate flange,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,11, Screws for terminal box cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,12," Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,13," Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,14," Bearing, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,15," Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,16, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,17," Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,18," Seal, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,19, Wave spring,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,20," Valve disc, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,21," Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,22, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,23, Fan,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,24, Fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,25, Screws for fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,26, Rating plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,27, Lubrication plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,28," Grease nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,29," Grease nipple, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-3227,30," SPM nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,1, Stator frame,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,2," End shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,3," Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,4," End shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,5," Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,6, Rotor with shaft,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,7," Key, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,8, Terminal Box,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,9, Terminal Board,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,10, Intermediate flange,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,11, Screws for terminal box cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,12," Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,13," Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,14," Bearing, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,15," Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,16, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,17," Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,18," Seal, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,19, Wave spring,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,20," Valve disc, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,21," Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,22, Screws for bearing cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,23, Fan,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,24, Fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,25, Screws for fan cover,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,26, Rating plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,27, Lubrication plate,,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,28," Grease nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,29," Grease nipple, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1270,30," SPM nipple, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,1, Stator frame,,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,2," End shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,3," Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,4," End shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,5," Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,6, Rotor with shaft,,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,7," Key, D-end",,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,8, Terminal Box,,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,9, Terminal Board,,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,10, Intermediate flange,,,,,,,,,,,,,,,
,KI2-EM-ACM-1227,11, Screws for terminal box cover,,,,,,,,,,,,,,,
