id,idmachine,orders,name,unit,idproduct,w3,m1,m3,y1,y2,y3,oh,create_date,create_by,update_date,update_by,number
,KI1-EM-ACM-0485,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0486,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0486,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0486,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0486,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0487,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0487,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0487,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0487,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0488,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0488,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0488,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0488,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0489,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0489,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0489,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0489,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0490,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0490,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0490,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0490,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0491,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0491,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0491,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0491,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0492,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0492,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0492,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0492,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0494,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0494,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0494,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0494,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0495,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0495,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0495,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0495,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0496,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0496,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0496,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0496,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0497,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0497,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0497,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0497,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1401,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1401,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1401,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1401,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1402,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1402,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1402,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1402,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1403,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1403,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1403,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1403,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1404,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1404,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1404,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1404,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1405,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1405,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1405,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1405,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1406,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1406,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1406,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1406,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1407,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1407,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1407,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1407,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1408,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1408,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1408,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1408,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1409,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1409,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1409,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1409,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1410,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1410,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1410,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1410,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1411,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1411,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1411,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1411,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1412,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1412,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1412,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1412,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-1413,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-1413,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1413,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-1413,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5010,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5010,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5010,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5010,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5040,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5040,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5040,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5040,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5050,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5050,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5050,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5050,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5060,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5060,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5060,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5060,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5120,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5120,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5120,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5120,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5130,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5130,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5130,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5130,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-5140,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-5140,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5140,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-5140,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0301,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0301,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0301,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0301,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0302,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0302,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0302,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0302,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0303,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0303,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0303,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0303,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0304,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0304,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0304,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0304,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0305,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0305,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0305,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0305,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0306,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0306,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0306,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0306,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0307,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0307,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0307,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0307,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0308,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0308,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0308,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0308,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0309,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0309,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0309,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0309,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0310,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0310,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0310,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0310,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0311,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0312,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0313,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0311,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0312,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0312,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0312,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0312,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0313,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0313,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0313,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0313,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0314,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0314,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0314,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0314,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0315,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0315,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0315,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0315,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0316,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0316,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0316,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0316,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0317,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0317,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0317,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0317,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0318,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0318,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0318,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0318,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0319,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0319,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0319,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0319,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0320,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0320,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0320,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0320,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0321,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0321,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0321,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0321,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0322,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0322,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0322,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0322,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0323,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0323,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0323,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0323,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0324,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0324,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0324,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0324,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0325,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0325,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0325,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0325,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0326,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0326,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0326,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0326,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0327,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0327,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0327,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0327,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0328,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0328,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0328,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0328,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0329,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0329,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0329,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0329,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0330,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0330,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0330,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0330,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0331,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0331,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0331,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0331,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0332,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0332,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0332,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0332,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0333,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0333,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0333,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0333,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0334,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0334,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0334,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0334,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0335,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0335,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0335,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0335,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0336,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0336,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0336,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0336,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0337,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0337,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0337,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0337,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0338,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0338,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0338,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0338,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0339,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0339,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0339,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0339,,ใบพัดลมระบายความร้อน ,,,,,,,,,,,,,,
,KI1-EM-ACM-0340,,โครงมอเตอร์,,,,,,,,,,,,,,
,KI1-EM-ACM-0340,,ลูกปืนหน้า (DE Bearing) ,,,,,,,,,,,,,,
,KI1-EM-ACM-0340,,ลูกปืนหลัง (NDE Bearing) ,,,,,,,,,,,,,,
